YEAR; Days    ; E_Leaf     ; g_s        ; P_Leaf_sym ; PLC_Leaf   ; PLC_Branch ; A_net[0]   ; RWC_soil   ; P_soil     ; 
2000; 1.06057; 5.69244388e-02; 0.00000000e+00; -7.56533513e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06060; 5.69244388e-02; 0.00000000e+00; -7.56507800e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06063; 5.69244388e-02; 0.00000000e+00; -7.56482302e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06066; 5.69244388e-02; 0.00000000e+00; -7.56457017e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06069; 5.69244388e-02; 0.00000000e+00; -7.56431942e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06072; 5.69244388e-02; 0.00000000e+00; -7.56407076e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06074; 5.69244388e-02; 0.00000000e+00; -7.56382415e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06077; 5.69244388e-02; 0.00000000e+00; -7.56357957e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06080; 5.69244388e-02; 0.00000000e+00; -7.56333701e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06083; 5.69244388e-02; 0.00000000e+00; -7.56309645e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06086; 5.69244388e-02; 0.00000000e+00; -7.56285785e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06089; 5.69244388e-02; 0.00000000e+00; -7.56262121e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06092; 5.69244388e-02; 0.00000000e+00; -7.56238649e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06095; 5.69244388e-02; 0.00000000e+00; -7.56215369e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06098; 5.69244388e-02; 0.00000000e+00; -7.56192279e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06100; 5.69244388e-02; 0.00000000e+00; -7.56169375e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06103; 5.69244388e-02; 0.00000000e+00; -7.56146657e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06106; 5.69244388e-02; 0.00000000e+00; -7.56124123e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06109; 5.69244388e-02; 0.00000000e+00; -7.56101770e-02; 2.08151083e-03; 2.04954332e-03; -1.18103773e-06; 9.92031565e-01; -3.30047384e-02; 
2000; 1.06112; 5.68575117e-02; 0.00000000e+00; -7.56078362e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06115; 5.68575117e-02; 0.00000000e+00; -7.56052189e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06118; 5.68575117e-02; 0.00000000e+00; -7.56026252e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06121; 5.68575117e-02; 0.00000000e+00; -7.56000538e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06124; 5.68575117e-02; 0.00000000e+00; -7.55975041e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06127; 5.68575117e-02; 0.00000000e+00; -7.55949759e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06129; 5.68575117e-02; 0.00000000e+00; -7.55924689e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06132; 5.68575117e-02; 0.00000000e+00; -7.55899828e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06135; 5.68575117e-02; 0.00000000e+00; -7.55875175e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06138; 5.68575117e-02; 0.00000000e+00; -7.55850727e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06141; 5.68575117e-02; 0.00000000e+00; -7.55826482e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06144; 5.68575117e-02; 0.00000000e+00; -7.55802437e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06147; 5.68575117e-02; 0.00000000e+00; -7.55778591e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06150; 5.68575117e-02; 0.00000000e+00; -7.55754941e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06153; 5.68575117e-02; 0.00000000e+00; -7.55731485e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06155; 5.68575117e-02; 0.00000000e+00; -7.55708221e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06158; 5.68575117e-02; 0.00000000e+00; -7.55685148e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06161; 5.68575117e-02; 0.00000000e+00; -7.55662263e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06164; 5.68575117e-02; 0.00000000e+00; -7.55639564e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06167; 5.68575117e-02; 0.00000000e+00; -7.55617049e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06170; 5.68575117e-02; 0.00000000e+00; -7.55594718e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06173; 5.68575117e-02; 0.00000000e+00; -7.55572567e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06176; 5.68575117e-02; 0.00000000e+00; -7.55550595e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06179; 5.68575117e-02; 0.00000000e+00; -7.55528800e-02; 2.08151083e-03; 2.04954332e-03; -6.52966251e-06; 9.92031568e-01; -3.30047318e-02; 
2000; 1.06181; 5.67925742e-02; 0.00000000e+00; -7.55506021e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06184; 5.67925742e-02; 0.00000000e+00; -7.55480521e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06187; 5.67925742e-02; 0.00000000e+00; -7.55455250e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06190; 5.67925742e-02; 0.00000000e+00; -7.55430196e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06193; 5.67925742e-02; 0.00000000e+00; -7.55405354e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06196; 5.67925742e-02; 0.00000000e+00; -7.55380721e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06199; 5.67925742e-02; 0.00000000e+00; -7.55356295e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06202; 5.67925742e-02; 0.00000000e+00; -7.55332073e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06205; 5.67925742e-02; 0.00000000e+00; -7.55308053e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06208; 5.67925742e-02; 0.00000000e+00; -7.55284232e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06210; 5.67925742e-02; 0.00000000e+00; -7.55260609e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06213; 5.67925742e-02; 0.00000000e+00; -7.55237181e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06216; 5.67925742e-02; 0.00000000e+00; -7.55213947e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06219; 5.67925742e-02; 0.00000000e+00; -7.55190904e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06222; 5.67925742e-02; 0.00000000e+00; -7.55168049e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06225; 5.67925742e-02; 0.00000000e+00; -7.55145383e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06228; 5.67925742e-02; 0.00000000e+00; -7.55122901e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06231; 5.67925742e-02; 0.00000000e+00; -7.55100603e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06234; 5.67925742e-02; 0.00000000e+00; -7.55078486e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06236; 5.67925742e-02; 0.00000000e+00; -7.55056549e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06239; 5.67925742e-02; 0.00000000e+00; -7.55034789e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06242; 5.67925742e-02; 0.00000000e+00; -7.55013206e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06245; 5.67925742e-02; 0.00000000e+00; -7.54991797e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06248; 5.67925742e-02; 0.00000000e+00; -7.54970561e-02; 2.08151083e-03; 2.04954332e-03; -2.57290895e-06; 9.92031570e-01; -3.30047252e-02; 
2000; 1.06251; 5.67296277e-02; 0.00000000e+00; -7.54948411e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06254; 5.67296277e-02; 0.00000000e+00; -7.54923583e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06257; 5.67296277e-02; 0.00000000e+00; -7.54898980e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06260; 5.67296277e-02; 0.00000000e+00; -7.54874587e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06262; 5.67296277e-02; 0.00000000e+00; -7.54850401e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06265; 5.67296277e-02; 0.00000000e+00; -7.54826418e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06268; 5.67296277e-02; 0.00000000e+00; -7.54802636e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06271; 5.67296277e-02; 0.00000000e+00; -7.54779053e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06274; 5.67296277e-02; 0.00000000e+00; -7.54755666e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06277; 5.67296277e-02; 0.00000000e+00; -7.54732474e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06280; 5.67296277e-02; 0.00000000e+00; -7.54709474e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06283; 5.67296277e-02; 0.00000000e+00; -7.54686664e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06286; 5.67296277e-02; 0.00000000e+00; -7.54664043e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06288; 5.67296277e-02; 0.00000000e+00; -7.54641607e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06291; 5.67296277e-02; 0.00000000e+00; -7.54619355e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06294; 5.67296277e-02; 0.00000000e+00; -7.54597286e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06297; 5.67296277e-02; 0.00000000e+00; -7.54575397e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06300; 5.67296277e-02; 0.00000000e+00; -7.54553686e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06303; 5.67296277e-02; 0.00000000e+00; -7.54532152e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06306; 5.67296277e-02; 0.00000000e+00; -7.54510793e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06309; 5.67296277e-02; 0.00000000e+00; -7.54489607e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06312; 5.67296277e-02; 0.00000000e+00; -7.54468592e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06315; 5.67296277e-02; 0.00000000e+00; -7.54447747e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06317; 5.67296277e-02; 0.00000000e+00; -7.54427070e-02; 2.08151083e-03; 2.04954332e-03; -2.03815450e-07; 9.92031573e-01; -3.30047189e-02; 
2000; 1.06320; 5.66686734e-02; 0.00000000e+00; -7.54405546e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06323; 5.66686734e-02; 0.00000000e+00; -7.54381392e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06326; 5.66686734e-02; 0.00000000e+00; -7.54357457e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06329; 5.66686734e-02; 0.00000000e+00; -7.54333726e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06332; 5.66686734e-02; 0.00000000e+00; -7.54310197e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06335; 5.66686734e-02; 0.00000000e+00; -7.54286865e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06338; 5.66686734e-02; 0.00000000e+00; -7.54263728e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06341; 5.66686734e-02; 0.00000000e+00; -7.54240785e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06343; 5.66686734e-02; 0.00000000e+00; -7.54218033e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06346; 5.66686734e-02; 0.00000000e+00; -7.54195470e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06349; 5.66686734e-02; 0.00000000e+00; -7.54173093e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06352; 5.66686734e-02; 0.00000000e+00; -7.54150902e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06355; 5.66686734e-02; 0.00000000e+00; -7.54128894e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06358; 5.66686734e-02; 0.00000000e+00; -7.54107066e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06361; 5.66686734e-02; 0.00000000e+00; -7.54085418e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06364; 5.66686734e-02; 0.00000000e+00; -7.54063947e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06367; 5.66686734e-02; 0.00000000e+00; -7.54042651e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06369; 5.66686734e-02; 0.00000000e+00; -7.54021528e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06372; 5.66686734e-02; 0.00000000e+00; -7.54000578e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06375; 5.66686734e-02; 0.00000000e+00; -7.53979798e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06378; 5.66686734e-02; 0.00000000e+00; -7.53959185e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06381; 5.66686734e-02; 0.00000000e+00; -7.53938740e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06384; 5.66686734e-02; 0.00000000e+00; -7.53918460e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06387; 5.66686734e-02; 0.00000000e+00; -7.53898343e-02; 2.08151083e-03; 2.04954332e-03; -1.09276467e-06; 9.92031575e-01; -3.30047127e-02; 
2000; 1.06390; 5.66097127e-02; 0.00000000e+00; -7.53877442e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06393; 5.66097127e-02; 0.00000000e+00; -7.53853964e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06396; 5.66097127e-02; 0.00000000e+00; -7.53830697e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06398; 5.66097127e-02; 0.00000000e+00; -7.53807630e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06401; 5.66097127e-02; 0.00000000e+00; -7.53784757e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06404; 5.66097127e-02; 0.00000000e+00; -7.53762077e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06407; 5.66097127e-02; 0.00000000e+00; -7.53739586e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06410; 5.66097127e-02; 0.00000000e+00; -7.53717284e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06413; 5.66097127e-02; 0.00000000e+00; -7.53695167e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06416; 5.66097127e-02; 0.00000000e+00; -7.53673234e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06419; 5.66097127e-02; 0.00000000e+00; -7.53651482e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06422; 5.66097127e-02; 0.00000000e+00; -7.53629910e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06424; 5.66097127e-02; 0.00000000e+00; -7.53608515e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06427; 5.66097127e-02; 0.00000000e+00; -7.53587297e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06430; 5.66097127e-02; 0.00000000e+00; -7.53566252e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06433; 5.66097127e-02; 0.00000000e+00; -7.53545380e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06436; 5.66097127e-02; 0.00000000e+00; -7.53524678e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06439; 5.66097127e-02; 0.00000000e+00; -7.53504145e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06442; 5.66097127e-02; 0.00000000e+00; -7.53483779e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06445; 5.66097127e-02; 0.00000000e+00; -7.53463578e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06448; 5.66097127e-02; 0.00000000e+00; -7.53443540e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06450; 5.66097127e-02; 0.00000000e+00; -7.53423665e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06453; 5.66097127e-02; 0.00000000e+00; -7.53403949e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06456; 5.66097127e-02; 0.00000000e+00; -7.53384393e-02; 2.08151083e-03; 2.04954332e-03; -1.70325259e-05; 9.92031578e-01; -3.30047067e-02; 
2000; 1.06459; 5.65527468e-02; 0.00000000e+00; -7.53364116e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06462; 5.65527468e-02; 0.00000000e+00; -7.53341312e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06465; 5.65527468e-02; 0.00000000e+00; -7.53318715e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06468; 5.65527468e-02; 0.00000000e+00; -7.53296311e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06471; 5.65527468e-02; 0.00000000e+00; -7.53274097e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06474; 5.65527468e-02; 0.00000000e+00; -7.53252069e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06476; 5.65527468e-02; 0.00000000e+00; -7.53230225e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06479; 5.65527468e-02; 0.00000000e+00; -7.53208564e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06482; 5.65527468e-02; 0.00000000e+00; -7.53187083e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06485; 5.65527468e-02; 0.00000000e+00; -7.53165780e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06488; 5.65527468e-02; 0.00000000e+00; -7.53144654e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06491; 5.65527468e-02; 0.00000000e+00; -7.53123701e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
2000; 1.06494; 5.65527468e-02; 0.00000000e+00; -7.53102922e-02; 2.08151083e-03; 2.04954332e-03; -7.53213656e-07; 9.92031580e-01; -3.30047008e-02; 
